Observation_ID,AOU_Code,AcceptedTSN,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,Observer,PIF_Watchlist_Status,Plot_Name,Previously_Obs,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year,Taxon_Code,Month,Month_Name,Season,Observation_Duration_Min,Time_Of_Day
659,REVI,179021.0,ANTI,Red-eyed Vireo,2018-05-24,<= 50 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Vireo olivaceus,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,93587.0,5,May,Spring,10.0,Late Morning (10am-12pm)
660,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,84781.0,5,May,Spring,10.0,Late Morning (10am-12pm)
661,CARW,178581.0,ANTI,Carolina Wren,2018-05-24,50 - 100 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,88350.0,5,May,Spring,10.0,Late Morning (10am-12pm)
662,BAOR,179083.0,ANTI,Baltimore Oriole,2018-05-24,<= 50 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Icterus galbula,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,93655.0,5,May,Spring,10.0,Late Morning (10am-12pm)
663,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,266957.0,5,May,Spring,10.0,Late Morning (10am-12pm)
664,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,83867.0,5,May,Spring,10.0,Late Morning (10am-12pm)
665,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Calling,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Polioptila caerulea,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,88038.0,5,May,Spring,10.0,Late Morning (10am-12pm)
666,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-05-24,<= 50 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,True,Contopus virens,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,85846.0,5,May,Spring,10.0,Late Morning (10am-12pm)
667,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,10:48:00,False,49.7000007629395,Singing,True,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0135,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,10:38:00,,32.7999992370605,1,Calm (< 1 mph) smoke rises vertically,2018,94228.0,5,May,Spring,10.0,Late Morning (10am-12pm)
668,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Cardinalis cardinalis,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
669,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
670,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Early Morning (before 8am)
671,MODO,177125.0,ANTI,Mourning Dove,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Zenaida macroura,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,82737.0,5,May,Spring,10.0,Early Morning (before 8am)
672,EATO,179276.0,ANTI,Eastern Towhee,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,True,Pipilo erythrophthalmus,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,83803.0,5,May,Spring,10.0,Early Morning (before 8am)
673,CACH,554383.0,ANTI,Carolina Chickadee,2018-05-24,<= 50 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,True,Poecile carolinensis,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,265876.0,5,May,Spring,10.0,Early Morning (before 8am)
674,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,<= 50 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Early Morning (before 8am)
675,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Early Morning (before 8am)
676,BAOR,179083.0,ANTI,Baltimore Oriole,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Icterus galbula,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,93655.0,5,May,Spring,10.0,Early Morning (before 8am)
677,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-05-24,<= 50 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Molothrus ater,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94215.0,5,May,Spring,10.0,Early Morning (before 8am)
678,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
679,MODO,177125.0,ANTI,Mourning Dove,2018-05-24,<= 50 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0117,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,82737.0,5,May,Spring,10.0,Early Morning (before 8am)
680,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-05-24,50 - 100 Meters,Slight effect on count,06:06:00,False,67.9000015258789,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0117,False,True,Contopus virens,Male,ANTI (Grassland Unit),Partly Cloudy,05:56:00,,15.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,85846.0,5,May,Spring,10.0,Early Morning (before 8am)
681,EABL,179801.0,ANTI,Eastern Bluebird,2018-05-24,<= 50 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Sialia sialis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,87184.0,5,May,Spring,10.0,Early Morning (before 8am)
682,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
683,MODO,177125.0,ANTI,Mourning Dove,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,82737.0,5,May,Spring,10.0,Early Morning (before 8am)
684,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Early Morning (before 8am)
685,BAOR,179083.0,ANTI,Baltimore Oriole,2018-05-24,<= 50 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Icterus galbula,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,93655.0,5,May,Spring,10.0,Early Morning (before 8am)
686,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
687,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,83867.0,5,May,Spring,10.0,Early Morning (before 8am)
688,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-05-24,<= 50 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,83867.0,5,May,Spring,10.0,Early Morning (before 8am)
689,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Early Morning (before 8am)
690,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,<= 50 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Early Morning (before 8am)
691,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Early Morning (before 8am)
692,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,266957.0,5,May,Spring,10.0,Early Morning (before 8am)
693,AMCR,179731.0,ANTI,American Crow,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Calling,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,87106.0,5,May,Spring,10.0,Early Morning (before 8am)
694,EAME,179034.0,ANTI,Eastern Meadowlark,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Sturnella magna,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,93601.0,5,May,Spring,10.0,Early Morning (before 8am)
695,CARW,178581.0,ANTI,Carolina Wren,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,88350.0,5,May,Spring,10.0,Early Morning (before 8am)
696,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,50 - 100 Meters,Slight effect on count,05:47:00,False,68.0999984741211,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0116,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,05:37:00,,18.1000003814697,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Early Morning (before 8am)
697,AMCR,179731.0,ANTI,American Crow,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,True,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,87106.0,5,May,Spring,10.0,Early Morning (before 8am)
698,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Early Morning (before 8am)
699,CANG,174999.0,ANTI,Canada Goose,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Branta canadensis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,76625.0,5,May,Spring,10.0,Early Morning (before 8am)
700,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,False,5 - 7.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Empidonax virescens,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
701,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Molothrus ater,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94215.0,5,May,Spring,10.0,Early Morning (before 8am)
702,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,False,7.5 - 10 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Polioptila caerulea,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,88038.0,5,May,Spring,10.0,Early Morning (before 8am)
703,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,False,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Contopus virens,Male,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,85846.0,5,May,Spring,10.0,Early Morning (before 8am)
704,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
705,CARW,178581.0,ANTI,Carolina Wren,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,88350.0,5,May,Spring,10.0,Early Morning (before 8am)
706,EATO,179276.0,ANTI,Eastern Towhee,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Pipilo erythrophthalmus,Male,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,83803.0,5,May,Spring,10.0,Early Morning (before 8am)
707,BAOR,179083.0,ANTI,Baltimore Oriole,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Icterus galbula,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,93655.0,5,May,Spring,10.0,Early Morning (before 8am)
708,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,2.5 - 5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
709,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Early Morning (before 8am)
710,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Early Morning (before 8am)
711,EATO,179276.0,ANTI,Eastern Towhee,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,True,Pipilo erythrophthalmus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,83803.0,5,May,Spring,10.0,Early Morning (before 8am)
712,GCFL,178309.0,ANTI,Great Crested Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,06:45:00,False,83.3000030517578,Calling,True,0-2.5 min,Grassland,Kimberly Serno,False,ANTI-0091,False,False,Myiarchus crinitus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:35:00,,12.8999996185303,1,Light air movement (1-3 mph) smoke drifts,2018,85791.0,5,May,Spring,10.0,Early Morning (before 8am)
